DATE,AWND,PRCP,SNOW,TAVG,TMAX,TMIN
2018-03-09,12.5275,0.0007865168539325844,0.0,36.0,42.84615384615385,29.692307692307693
2018-03-10,6.265000000000001,0.0,0.0,36.333333333333336,45.46153846153846,25.23076923076923
2018-03-11,4.25,0.0,0.0,38.333333333333336,48.07692307692308,25.53846153846154
2018-03-12,10.2325,0.0007865168539325842,0.0013698630136986301,37.0,46.84615384615385,28.25
2018-03-13,14.5375,0.01631578947368421,0.0515625,36.666666666666664,42.69230769230769,30.75
2018-03-14,15.66,0.0,0.0,35.333333333333336,43.84615384615385,28.76923076923077
2018-03-15,10.065000000000001,0.00022222222222222223,0.0,39.333333333333336,45.84615384615385,28.846153846153847
2018-03-16,11.9675,0.0,0.0,38.333333333333336,49.23076923076923,28.307692307692307
2018-03-17,5.8175,0.00021505376344086021,0.0,35.666666666666664,44.53846153846154,26.23076923076923
2018-03-18,6.375,0.002446808510638298,0.0,42.0,49.0,28.615384615384617
2018-03-19,5.65,0.0,0.0,44.0,57.083333333333336,30.083333333333332
2018-03-20,12.0775,0.22802083333333334,0.16,38.333333333333336,50.916666666666664,31.307692307692307
2018-03-21,11.7425,0.8705434782608696,1.2373333333333334,31.666666666666668,35.38461538461539,30.23076923076923
2018-03-22,14.0375,0.4613483146067416,4.1506849315068495,37.333333333333336,39.30769230769231,30.76923076923077
2018-03-23,13.1975,0.0,0.0,40.333333333333336,46.69230769230769,31.46153846153846
2018-03-24,6.15,0.0,0.0,39.666666666666664,48.92307692307692,29.153846153846153
2018-03-25,9.9,0.01011111111111111,0.0,38.333333333333336,47.92307692307692,29.384615384615383
2018-03-26,7.4350000000000005,0.002150537634408602,0.0,39.0,47.23076923076923,28.153846153846153
2018-03-27,5.76,0.002674418604651163,0.0,38.333333333333336,47.15384615384615,29.23076923076923
2018-03-28,3.41,0.04777777777777777,0.0,45.333333333333336,48.69230769230769,34.666666666666664
2018-03-29,6.636666666666667,0.08182795698924732,0.0,55.0,62.53846153846154,42.92307692307692
2018-03-30,14.540000000000001,0.015555555555555555,0.0,65.33333333333333,76.46153846153847,45.583333333333336
2018-03-31,9.5625,0.05411111111111111,0.0,48.0,67.83333333333333,34.5
2018-04-01,7.383333333333333,0.0010588235294117646,0.0,53.666666666666664,62.23076923076923,42.84615384615385
2018-04-02,8.6125,0.08494736842105263,0.0,47.0,58.15384615384615,39.0
2018-04-03,6.9350000000000005,0.00942528735632184,0.0,45.666666666666664,49.416666666666664,40.833333333333336
2018-04-04,16.275,0.03723404255319149,0.0,54.333333333333336,64.3076923076923,41.0
2018-04-05,10.57,0.013804347826086957,0.0,43.0,62.07692307692308,32.92307692307692
2018-04-06,10.9625,0.0013186813186813187,0.0,51.666666666666664,61.69230769230769,37.92307692307692
2018-04-07,10.85,0.001208791208791209,0.0,49.666666666666664,66.53846153846153,38.61538461538461
2018-04-08,11.465,0.0003225806451612903,0.0,40.666666666666664,46.083333333333336,31.307692307692307
2018-04-09,5.2575,0.0005555555555555556,0.0,40.0,46.92307692307692,34.38461538461539
2018-04-10,7.83,0.012755102040816327,0.0,44.0,48.916666666666664,35.0
2018-04-11,5.5925,0.00010869565217391305,0.0,46.333333333333336,55.07692307692308,34.69230769230769
2018-04-12,11.465,0.0,0.0,56.333333333333336,67.66666666666667,39.75
2018-04-13,12.36,0.0,0.0,72.0,80.75,53.0
2018-04-14,11.8,0.0,0.0,74.66666666666667,85.0,60.25
2018-04-15,14.205,0.0310989010989011,0.0,60.0,77.6923076923077,51.5
2018-04-16,12.975,1.8739814814814812,0.0,50.666666666666664,60.63636363636363,44.333333333333336
2018-04-17,12.4125,0.13423076923076924,0.0,43.333333333333336,52.69230769230769,37.84615384615385
2018-04-18,7.0475,0.00010989010989010989,0.0,45.666666666666664,53.69230769230769,32.53846153846154
2018-04-19,12.469999999999999,0.003260869565217391,0.0,51.666666666666664,60.833333333333336,37.75
2018-04-20,10.7925,0.02391304347826087,0.0,46.333333333333336,58.666666666666664,34.833333333333336
2018-04-21,4.305,0.0,0.0,49.666666666666664,60.30769230769231,34.46153846153846
2018-04-22,6.43,0.0,0.0,55.0,64.3076923076923,42.15384615384615
2018-04-23,6.9925,0.00011111111111111112,0.0,57.333333333333336,67.46153846153847,45.30769230769231
2018-04-24,11.24,0.062022471910112356,0.0,57.0,65.16666666666667,50.5
2018-04-25,6.82,0.7955339805825242,0.0,57.666666666666664,63.25,53.166666666666664
2018-04-26,9.004999999999999,0.08147368421052632,0.0,59.333333333333336,66.92307692307692,47.07692307692308
2018-04-27,5.2575,0.7022857142857143,0.0,58.0,66.75,50.583333333333336
2018-04-28,8.3875,0.053092783505154645,0.0,60.0,70.0,46.25
2018-04-29,13.48,0.01831578947368421,0.0,51.666666666666664,67.46153846153847,42.30769230769231
2018-04-30,10.0625,0.00011235955056179776,0.0,53.0,64.0909090909091,37.916666666666664
2018-05-01,5.48,0.0,0.0,64.0,76.0,42.166666666666664
2018-05-02,6.4325,0.0,0.0,71.0,85.66666666666667,49.0
2018-05-03,8.6675,0.0,0.0,76.66666666666667,89.61538461538461,59.416666666666664
2018-05-04,8.2225,0.0018390804597701149,0.0,78.66666666666667,90.0,64.91666666666667
2018-05-05,6.3775,0.029157894736842105,0.0,71.0,79.81818181818181,60.18181818181818
2018-05-06,6.9925,0.040625,0.0,61.666666666666664,69.0,55.76923076923077
2018-05-07,6.545,0.004065934065934066,0.0,64.33333333333333,71.76923076923077,54.333333333333336
2018-05-08,5.985,0.00010869565217391305,0.0,66.0,75.23076923076923,52.5
2018-05-09,4.5275,0.0,0.0,66.0,76.6923076923077,50.15384615384615
2018-05-10,7.16,0.0017977528089887641,0.0,68.66666666666667,79.16666666666667,54.75
2018-05-11,5.6475,0.019405940594059406,0.0,71.0,81.92307692307692,56.5
2018-05-12,7.55,0.00875,0.0,73.33333333333333,84.91666666666667,60.833333333333336
2018-05-13,7.157500000000001,0.4929292929292929,0.0,66.66666666666667,79.5,60.833333333333336
2018-05-14,5.3675,0.3189690721649484,0.0,65.66666666666667,74.63636363636364,59.72727272727273
2018-05-15,10.2325,0.8542056074766355,0.0,73.66666666666667,84.75,62.666666666666664
2018-05-16,5.76,0.7858715596330275,0.0,70.0,80.25,65.41666666666667
2018-05-17,7.047499999999999,0.9044545454545454,0.0,66.0,70.41666666666667,65.08333333333333
2018-05-18,12.0775,1.2407272727272727,0.0,65.33333333333333,69.08333333333333,59.0
2018-05-19,6.0375,1.3264864864864865,0.0,58.666666666666664,67.54545454545455,54.45454545454545
2018-05-20,6.88,0.15009345794392523,0.0,75.0,79.16666666666667,61.5
2018-05-21,6.4875,0.003535353535353535,0.0,73.66666666666667,83.25,64.41666666666667
2018-05-22,5.5925,0.08277227722772276,0.0,69.0,78.41666666666667,63.083333333333336
2018-05-23,8.496666666666668,0.5936036036036036,0.0,72.66666666666667,80.66666666666667,62.583333333333336
2018-05-24,4.923333333333333,0.0002061855670103093,0.0,72.33333333333333,82.08333333333333,58.0
2018-05-25,7.494999999999999,0.00010989010989010989,0.0,73.0,85.41666666666667,58.25
2018-05-26,6.32,0.012365591397849462,0.0,78.33333333333333,86.75,67.08333333333333
2018-05-27,6.8775,0.14584158415841583,0.0,76.66666666666667,86.81818181818181,68.33333333333333
2018-05-28,5.985,0.5492079207920793,0.0,66.66666666666667,78.33333333333333,61.833333333333336
2018-05-29,2.85,0.008775510204081632,0.0,72.66666666666667,76.54545454545455,64.08333333333333
2018-05-30,7.495,0.0026136363636363636,0.0,73.66666666666667,80.33333333333333,66.75
2018-05-31,6.6525,0.19260000000000002,0.0,73.0,80.83333333333333,67.58333333333333
2018-06-01,4.64,1.0620370370370371,0.0,76.33333333333333,84.84615384615384,68.61538461538461
2018-06-02,5.2,0.15137254901960784,0.0,76.33333333333333,84.91666666666667,69.91666666666667
2018-06-03,11.1875,0.5371844660194175,0.0,67.66666666666667,77.3076923076923,62.46153846153846
2018-06-04,6.99,1.728181818181818,0.0,62.666666666666664,74.38461538461539,55.46153846153846
2018-06-05,8.5,0.0033673469387755102,0.0,69.0,78.92307692307692,54.92307692307692
2018-06-06,7.8875,0.023267326732673267,0.0,67.33333333333333,76.61538461538461,58.38461538461539
2018-06-07,5.425,0.00010416666666666667,0.0,68.0,75.81818181818181,58.166666666666664
2018-06-08,4.7524999999999995,0.010105263157894737,0.0,72.0,80.66666666666667,59.916666666666664
2018-06-09,3.9725,0.050833333333333335,0.0,76.0,84.18181818181819,64.63636363636364
2018-06-10,7.495,0.21583333333333332,0.0,72.0,81.54545454545455,64.72727272727273
2018-06-11,7.8825,0.6821100917431192,0.0,63.333333333333336,71.75,58.25
2018-06-12,6.5975,0.02715686274509804,0.0,64.66666666666667,70.58333333333333,53.61538461538461
2018-06-13,7.4925,0.00022727272727272727,0.0,73.0,79.38461538461539,61.92307692307692
2018-06-14,10.01,0.0,0.0,78.33333333333333,83.61538461538461,66.3076923076923
2018-06-15,6.6,0.0,0.0,74.66666666666667,83.08333333333333,61.0
2018-06-16,4.0825,0.0,0.0,73.0,83.58333333333333,58.0
2018-06-17,3.69,0.0,0.0,78.66666666666667,87.16666666666667,65.23076923076923
2018-06-18,5.705,0.0029069767441860465,0.0,81.33333333333333,90.08333333333333,69.76923076923077
2018-06-19,6.43,0.055934065934065934,0.0,82.66666666666667,91.5,72.23076923076923
2018-06-20,4.085,0.4655339805825243,0.0,77.0,87.66666666666667,68.75
2018-06-21,5.09,0.27019607843137255,0.0,75.33333333333333,82.75,69.33333333333333
2018-06-22,9.675,0.09846938775510204,0.0,71.66666666666667,78.46153846153847,66.15384615384616
2018-06-23,3.9699999999999998,0.3415957446808511,0.0,69.66666666666667,74.41666666666667,65.08333333333333
2018-06-24,4.6975,0.14134831460674158,0.0,76.33333333333333,83.91666666666667,66.91666666666667
2018-06-25,7.605,0.12688172043010754,0.0,75.33333333333333,84.41666666666667,67.08333333333333
2018-06-26,7.2125,0.001097560975609756,0.0,72.66666666666667,82.46153846153847,60.84615384615385
2018-06-27,8.67,0.0032142857142857147,0.0,73.0,80.25,65.53846153846153
2018-06-28,7.55,0.0389247311827957,0.0,80.0,84.23076923076923,70.61538461538461
2018-06-29,4.9775,0.0,0.0,80.66666666666667,87.91666666666667,68.46153846153847
2018-06-30,4.3625,0.0,0.0,81.66666666666667,91.16666666666667,67.92307692307692
2018-07-01,5.3125,0.0008139534883720931,0.0,82.33333333333333,92.33333333333333,69.84615384615384
2018-07-02,5.2575,0.0,0.0,84.66666666666667,94.08333333333333,72.23076923076923
2018-07-03,4.25,0.014782608695652172,0.0,86.66666666666667,95.5,75.0
2018-07-04,5.3675,0.029591836734693875,0.0,84.0,93.33333333333333,75.5
2018-07-05,6.88,0.002,0.0,83.66666666666667,90.66666666666667,76.0
2018-07-06,7.55,0.04489583333333333,0.0,82.0,88.5,75.84615384615384
2018-07-07,10.01,0.012446808510638297,0.0,74.66666666666667,82.16666666666667,64.3076923076923
2018-07-08,6.095,0.0,0.0,72.0,80.81818181818181,57.5
2018-07-09,4.14,0.0,0.0,74.33333333333333,84.41666666666667,57.333333333333336
2018-07-10,5.3125,0.0,0.0,80.33333333333333,89.75,62.333333333333336
2018-07-11,7.4375,0.0,0.0,83.0,91.16666666666667,70.38461538461539
2018-07-12,7.27,0.0,0.0,79.66666666666667,88.66666666666667,67.76923076923077
2018-07-13,5.5925,0.0,0.0,77.33333333333333,87.08333333333333,65.46153846153847
2018-07-14,7.1575,0.0,0.0,78.33333333333333,87.9090909090909,64.25
2018-07-15,5.202500000000001,0.004361702127659575,0.0,79.33333333333333,87.36363636363636,68.41666666666667
2018-07-16,5.035,0.04127450980392157,0.0,80.66666666666667,90.25,69.5
2018-07-17,5.9825,0.28452830188679246,0.0,79.33333333333333,91.08333333333333,71.92307692307692
2018-07-18,7.7175,0.6797321428571428,0.0,77.33333333333333,87.33333333333333,66.58333333333333
2018-07-19,5.535,0.0018556701030927837,0.0,76.33333333333333,85.41666666666667,64.63636363636364
2018-07-20,7.2125,0.0,0.0,76.0,86.25,64.33333333333333
2018-07-21,12.08,0.6111702127659574,0.0,71.66666666666667,78.83333333333333,66.16666666666667
2018-07-22,5.8149999999999995,4.337699115044248,0.0,70.0,76.25,62.25
2018-07-23,10.065000000000001,1.3336936936936936,0.0,77.33333333333333,81.83333333333333,70.0
2018-07-24,9.7875,0.9181981981981983,0.0,76.66666666666667,81.83333333333333,72.72727272727273
2018-07-25,6.4875,0.7799115044247787,0.0,76.33333333333333,82.16666666666667,71.72727272727273
2018-07-26,4.865,0.6886842105263158,0.0,77.33333333333333,84.83333333333333,70.25
2018-07-27,4.2524999999999995,0.04454545454545455,0.0,78.66666666666667,88.5,70.5
2018-07-28,5.4825,0.11095652173913044,0.0,76.66666666666667,87.75,68.58333333333333
2018-07-29,4.3075,0.004646464646464647,0.0,75.66666666666667,85.58333333333333,65.58333333333333
2018-07-30,6.7125,0.0765,0.0,73.66666666666667,81.16666666666667,67.08333333333333
2018-07-31,6.21,0.39787610619469027,0.0,74.33333333333333,78.66666666666667,69.0
2018-08-01,9.0025,0.8392727272727272,0.0,79.33333333333333,85.16666666666667,71.33333333333333
2018-08-02,5.8725000000000005,0.3659813084112149,0.0,77.66666666666667,84.53846153846153,72.0
2018-08-03,7.324999999999999,0.5242592592592592,0.0,76.66666666666667,83.46153846153847,71.6923076923077
2018-08-04,5.0875,0.42718446601941745,0.0,78.0,85.23076923076923,70.84615384615384
2018-08-05,4.0825,0.002282608695652174,0.0,80.0,88.6923076923077,70.07692307692308
2018-08-06,4.4175,0.032413793103448274,0.0,80.66666666666667,90.84615384615384,70.53846153846153
2018-08-07,4.1975,0.08677777777777777,0.0,80.66666666666667,90.07692307692308,72.23076923076923
2018-08-08,4.8075,0.14774193548387096,0.0,80.66666666666667,90.6923076923077,71.07692307692308
2018-08-09,5.8725000000000005,0.020425531914893616,0.0,81.33333333333333,89.76923076923077,71.07692307692308
2018-08-10,4.865,0.0007526881720430106,0.0,81.33333333333333,88.66666666666667,70.16666666666667
2018-08-11,4.3625,0.001931818181818182,0.0,80.66666666666667,88.6923076923077,72.46153846153847
2018-08-12,4.5875,0.14617021276595746,0.0,76.66666666666667,86.3076923076923,70.3076923076923
2018-08-13,5.3125,0.2318181818181818,0.0,75.66666666666667,84.0,68.53846153846153
2018-08-14,7.215,0.20247524752475246,0.0,74.33333333333333,84.84615384615384,65.53846153846153
2018-08-15,5.4825,0.02553191489361702,0.0,78.66666666666667,86.3076923076923,66.84615384615384
2018-08-16,4.2525,0.0003225806451612903,0.0,80.0,89.16666666666667,68.5
2018-08-17,5.87,0.005652173913043478,0.0,82.0,91.15384615384616,72.15384615384616
2018-08-18,5.37,0.09618556701030928,0.0,78.66666666666667,88.75,71.5
2018-08-19,7.8325,0.0017204301075268817,0.0,76.66666666666667,83.0,69.08333333333333
2018-08-20,8.5025,0.005578947368421053,0.0,73.66666666666667,80.0,68.5
2018-08-21,8.725,0.23693069306930692,0.0,75.66666666666667,79.08333333333333,70.25
2018-08-22,6.32,1.5748623853211008,0.0,75.66666666666667,81.75,68.91666666666667
2018-08-23,8.11,0.0323,0.0,71.66666666666667,80.76923076923077,61.53846153846154
2018-08-24,3.635,0.00020833333333333335,0.0,70.66666666666667,80.6923076923077,57.46153846153846
2018-08-25,3.5225,0.0,0.0,71.66666666666667,81.53846153846153,59.92307692307692
2018-08-26,5.595,0.0,0.0,74.0,84.07692307692308,62.0
2018-08-27,3.8575,0.0,0.0,80.33333333333333,88.38461538461539,68.23076923076923
2018-08-28,4.305,0.0010416666666666667,0.0,83.33333333333333,92.0,71.92307692307692
2018-08-29,5.48,0.0018181818181818182,0.0,84.66666666666667,93.38461538461539,74.23076923076923
2018-08-30,5.09,0.02285714285714286,0.0,83.33333333333333,91.92307692307692,74.0
2018-08-31,6.82,0.2326605504587156,0.0,80.33333333333333,88.07692307692308,72.15384615384616
2018-09-01,7.55,0.6450961538461539,0.0,77.0,86.46153846153847,71.84615384615384
2018-09-02,3.415,0.4334375,0.0,79.0,86.23076923076923,71.38461538461539
2018-09-03,3.6925,0.0008602150537634409,0.0,82.33333333333333,90.07692307692308,72.84615384615384
2018-09-04,2.6275,0.018585858585858588,0.0,83.33333333333333,92.66666666666667,74.25
2018-09-05,3.41,0.05287128712871287,0.0,83.0,92.58333333333333,73.25
2018-09-06,4.9775,0.004158415841584159,0.0,83.66666666666667,92.61538461538461,73.61538461538461
2018-09-07,5.425,0.16,0.0,80.66666666666667,89.58333333333333,71.91666666666667
2018-09-08,9.675,0.9616666666666667,0.0,70.66666666666667,78.36363636363636,64.92307692307692
2018-09-09,13.7,1.0422429906542057,0.0,62.666666666666664,69.0,59.53846153846154
2018-09-10,8.39,1.0064545454545455,0.0,65.66666666666667,68.76923076923077,61.30769230769231
2018-09-11,6.2075,0.0920183486238532,0.0,70.66666666666667,73.61538461538461,64.92307692307692
2018-09-12,4.359999999999999,0.08628571428571429,0.0,74.0,78.38461538461539,68.0
2018-09-13,9.282499999999999,0.2904761904761905,0.0,75.33333333333333,81.38461538461539,70.07692307692308
2018-09-14,10.8475,0.02547169811320755,0.0,74.0,78.0,70.92307692307692
2018-09-15,7.9975000000000005,0.018640776699029124,0.0,74.0,79.07692307692308,68.6923076923077
2018-09-16,7.9425,0.007400000000000001,0.0,72.66666666666667,80.07692307692308,67.3076923076923
2018-09-17,9.3375,0.10259615384615385,0.0,74.66666666666667,79.92307692307692,69.76923076923077
2018-09-18,6.99,1.2143119266055045,0.0,76.66666666666667,80.76923076923077,71.3076923076923
2018-09-19,6.3725,0.21104761904761904,0.0,77.0,83.07692307692308,66.76923076923077
2018-09-20,6.709999999999999,0.0006185567010309278,0.0,73.66666666666667,82.61538461538461,65.92307692307692
2018-09-21,8.28,0.005544554455445545,0.0,71.66666666666667,78.76923076923077,66.6923076923077
2018-09-22,7.885,0.13160377358490566,0.0,73.33333333333333,77.0,64.38461538461539
2018-09-23,7.603333333333333,0.34615384615384615,0.0,62.0,70.3076923076923,58.53846153846154
2018-09-24,10.81,0.8624271844660194,0.0,63.666666666666664,64.92307692307692,60.07692307692308
2018-09-25,4.696666666666666,0.5252293577981652,0.0,70.0,73.23076923076923,63.69230769230769
2018-09-26,7.156666666666666,0.11551401869158878,0.0,76.33333333333333,82.23076923076923,68.61538461538461
2018-09-27,8.35,0.4974074074074074,0.0,65.66666666666667,78.6923076923077,60.53846153846154
2018-09-28,4.843333333333333,1.1925242718446603,0.0,63.333333333333336,71.27272727272727,56.84615384615385
2018-09-29,4.993333333333333,0.001847826086956522,0.0,67.66666666666667,75.3076923076923,58.23076923076923
2018-09-30,4.0275,0.00020833333333333335,0.0,66.0,75.61538461538461,56.38461538461539
2018-10-01,5.8725000000000005,0.0003061224489795918,0.0,70.0,78.76923076923077,59.84615384615385
2018-10-02,6.375,0.00020202020202020202,0.0,73.0,82.0,63.23076923076923
2018-10-03,4.25,0.00010101010101010101,0.0,75.33333333333333,83.0,65.41666666666667
2018-10-04,4.475,0.01971153846153846,0.0,74.66666666666667,85.91666666666667,64.83333333333333
2018-10-05,7.2700000000000005,0.22536363636363635,0.0,70.66666666666667,81.23076923076923,64.53846153846153
2018-10-06,3.5774999999999997,0.003608247422680412,0.0,68.0,71.25,63.69230769230769
2018-10-07,3.9699999999999998,0.00010752688172043011,0.0,74.0,78.92307692307692,66.92307692307692
2018-10-08,4.475,0.0005263157894736842,0.0,74.66666666666667,83.15384615384616,67.6923076923077
2018-10-09,4.6975,0.003085106382978723,0.0,74.66666666666667,82.23076923076923,69.25
2018-10-10,5.9875,0.007127659574468084,0.0,75.33333333333333,82.46153846153847,69.76923076923077
2018-10-11,8.5,0.2860747663551402,0.0,76.33333333333333,82.41666666666667,69.25
2018-10-12,12.47,1.4914285714285713,0.0,63.333333333333336,74.25,53.25
2018-10-13,7.3275,0.0812621359223301,0.0,54.0,60.84615384615385,47.53846153846154
2018-10-14,2.5725,0.016145833333333335,0.0,50.333333333333336,58.5,43.583333333333336
2018-10-15,8.3875,0.1482178217821782,0.0,60.666666666666664,64.23076923076923,50.69230769230769
2018-10-16,7.55,0.095,0.0,60.666666666666664,68.3076923076923,53.07692307692308
2018-10-17,8.67,0.0013,0.0,57.333333333333336,62.76923076923077,49.38461538461539
2018-10-18,7.6625,0.0,0.0,52.666666666666664,62.15384615384615,42.07692307692308
2018-10-19,6.657500000000001,0.0015789473684210528,0.0,49.333333333333336,59.92307692307692,37.15384615384615
2018-10-20,7.68,0.08171717171717172,0.0,58.666666666666664,65.5,44.083333333333336
2018-10-21,14.15,0.028631578947368425,0.0,50.666666666666664,59.25,41.583333333333336
2018-10-22,6.3175,0.00010526315789473685,0.0,44.333333333333336,56.27272727272727,32.92307692307692
2018-10-23,6.9350000000000005,0.0,0.0,54.666666666666664,63.083333333333336,37.5
2018-10-24,10.01,0.0,0.0,51.0,62.30769230769231,41.23076923076923
2018-10-25,5.2,0.0,0.0,45.0,54.07692307692308,34.07692307692308
2018-10-26,7.605,0.08199999999999999,0.0,45.666666666666664,50.84615384615385,37.53846153846154
2018-10-27,10.3475,1.135,0.0,49.333333333333336,52.07692307692308,43.07692307692308
2018-10-28,6.5975,0.22149999999999997,0.0,51.666666666666664,55.38461538461539,46.15384615384615
2018-10-29,8.6675,0.02505050505050505,0.0,53.333333333333336,59.15384615384615,45.61538461538461
2018-10-30,4.865,0.005463917525773196,0.0,49.666666666666664,60.53846153846154,37.61538461538461
